  250  5      136.80
  518.000000  787.000000  136.800000  1.0190  130.430000      .15   0: 0      .00     1.92
  474.600000 1600.055000  132.509400   .5484  125.475000      .36  55:39    55.65     2.00
  473.900000 1600.539000  132.387100   .5451  125.300000      .16  55:48    55.81     2.09
  473.600000 1600.747000  132.339300   .4978  125.294700      .62  56:26    56.44     2.06
  472.600000 1601.440000  132.217100   .3924  125.277200      .77  57:12    57.21     1.99
  471.600000 1602.133000  132.133100   .3280  125.259700      .91  58: 6    58.12     1.95
  470.600000 1602.825000  132.070700   .2839  125.242100     1.04  59: 9    59.15     1.94
  469.600000 1603.518000  132.021900   .2514  125.224600     1.16  60:19    60.32     1.95
  468.600000 1604.211000  131.982400   .2261  125.207000      .50  60:49    60.82     1.96
  468.200000 1604.488000  131.968800   .2163  125.200000      .79  61:36    61.61     1.97
  467.600000 1604.903000  131.948800   .2075  125.174600     1.39  63: 0    63.00     1.97
  466.600000 1605.596000  131.914800   .1908  125.132200     1.52  64:31    64.52     1.98
  465.600000 1606.289000  131.879900   .1751  125.089800     1.65  66:10    66.17     1.99
  464.600000 1606.981000  131.844200   .1606  125.047500     1.81  67:58    67.98     2.00
  463.600000 1607.674000  131.807400   .1470  125.005100     1.97  69:57    69.95     2.00
  462.600000 1608.367000  131.769700   .1350  124.962700     2.14  72: 5    72.09     2.01
  461.600000 1609.060000  131.730800   .1242  124.920300     2.33  74:25    74.42     2.01
  460.600000 1609.752000  131.690600   .1145  124.878000     2.52  76:56    76.94     2.01
  459.600000 1610.445000  131.648800   .1059  124.835600     2.72  79:39    79.66     2.01
  458.600000 1611.138000  131.605200   .0982  124.793200     2.93  82:35    82.60     2.01
  457.600000 1611.830000  131.559600   .0912  124.750800     3.15  85:44    85.75     2.01
  456.600000 1612.523000  131.511800   .0851  124.708500      .66  86:24    86.41     2.00
  456.400000 1612.662000  131.501900   .0839  124.700000     2.61  89: 1    89.02     2.00
  455.600000 1613.216000  131.462400   .0863  124.665800     3.16  92:10    92.18     2.06
  454.600000 1613.908000  131.413600   .0893  124.623100     3.06  95:14    95.24     2.14
  453.600000 1614.601000  131.365100   .0924  124.580300     2.96  98:11    98.20     2.22
  452.600000 1615.294000  131.316600   .0954  124.537600     2.87 101: 3   101.06     2.30
  451.600000 1615.987000  131.268000   .0984  124.494900     2.78 103:50   103.84     2.38
  450.600000 1616.679000  131.218800   .1015  124.452100     2.70 106:32   106.54     2.46
  449.600000 1617.372000  131.168700   .1046  124.409400     2.62 109: 9   109.15     2.54
  448.600000 1618.065000  131.117000   .1077  124.366700     2.54 111:41   111.69     2.62
  447.600000 1618.757000  131.063000   .1110  124.323900     2.46 114: 9   114.16     2.69
  446.600000 1619.450000  131.005800   .1145  124.281200     2.39 116:32   116.55     2.76
  445.600000 1620.143000  130.946100   .1181  124.238500     2.09 118:38   118.63     2.83
  444.700000 1620.766000  130.891500   .1214  124.200000      .23 118:51   118.86     2.89
  444.600000 1620.835000  130.885300   .1215  124.194000     2.28 121: 8   121.14     2.89
  443.600000 1621.528000  130.825500   .1223  124.134100     2.26 123:24   123.41     2.86
  442.600000 1622.221000  130.768000   .1231  124.074200     2.25 125:39   125.66     2.84
  441.600000 1622.913000  130.713000   .1238  124.014400     2.24 127:53   127.90     2.82
  440.600000 1623.606000  130.660400   .1243  123.954500     2.23 130: 7   130.13     2.80
  439.600000 1624.299000  130.610300   .1248  123.894600     2.22 132:20   132.35     2.78
  438.600000 1624.992000  130.562800   .1251  123.834700     2.22 134:33   134.57     2.77
  437.600000 1625.684000  130.517700   .1254  123.774800     2.21 136:46   136.78     2.75
  436.600000 1626.377000  130.475100   .1257  123.714900     2.21 138:59   138.99     2.75
  435.600000 1627.070000  130.435300   .1260  123.655000     2.20 141:11   141.19     2.74
  434.600000 1627.762000  130.398300   .1262  123.595100     2.20 143:23   143.39     2.73
  433.600000 1628.455000  130.364000   .1264  123.535300     2.20 145:35   145.58     2.73
