  185  5      145.70                  
   91.300000  171.575500  141.865200   .3092  138.501100      .90 351:31   351.52     -.63
   90.300000  173.146400  141.686600   .3059  138.465500      .90 352:25   352.42     -.81
   89.300000  174.717300  141.486300   .3094  138.430000     1.04 353:27   353.46    -1.01
   88.300000  176.288200  141.314100   .2245  138.405900     1.42 354:52   354.88     -.72
   87.300000  177.859100  141.210100   .1662  138.381900     1.92 356:47   356.80     -.36
   86.300000  179.430000  141.149600   .1239  138.357800     2.57 359:22   359.37      .04
   85.300000  181.000900  141.116000   .0919  138.333700     3.45 362:49   362.82      .47
   84.300000  182.571800  141.098300   .0692  138.309600     1.69 364:30   364.51      .91
   83.900500  183.199400  141.093900   .0622  138.300000      .00 364:30   364.51     1.09
   83.900000  183.200000  141.093900   .0622  138.300000      .00 364:30   364.51     1.09
   83.899500  183.272700  141.093900   .0623  138.300800      .89 365:24   365.40     1.09
   83.600500  241.079300  141.089900   .1246  138.799200      .00 365:24   365.40     1.09
   83.600000  241.200000  141.089900   .1247  138.800000      .00 365:24   365.40     1.09
   83.599500  241.224300  141.089900   .1247  138.799700      .67 366: 4   366.07     1.09
   83.300000  241.375700  141.085900   .1243  138.610000     2.26 368:20   368.34     1.09
   82.300000  241.881100  141.059000   .1211  137.976700     1.15 369:29   369.49     1.06
   81.800000  242.133800  141.025600   .1197  137.660000     1.16 370:39   370.65     1.03
   81.300000  242.386500  140.978200   .1198  137.622100     2.32 372:58   372.97     1.07
   80.300000  242.891900  140.884100   .1198  137.546400     2.32 375:17   375.29     1.17
   79.300000  243.397300  140.793800   .1192  137.470600     2.34 377:37   377.63     1.27
   78.300000  243.902700  140.709300   .1187  137.394900     1.52 379: 9   379.15     1.38
   77.650500  244.231000  140.657000   .1180  137.345600      .00 379: 9   379.15     1.45
   77.650000  244.231200  140.656900   .1180  137.345600      .00 379: 9   379.16     1.45
   77.649500  244.231500  140.656900   .1180  137.345600      .82 379:58   379.98     1.45
   77.300000  244.408000  140.629500   .1177  137.319100     2.37 382:20   382.35     1.49
   76.300000  244.913100  140.553900   .1168  137.243300     2.39 384:44   384.74     1.60
   75.300000  245.418200  140.482000   .1158  137.167600      .24 384:58   384.98     1.72
   75.200000  245.468700  140.475000   .1158  137.160000     2.13 387: 6   387.11     1.74
   74.300000  245.923300  140.411800   .1191  136.956400     2.29 389:23   389.40     1.75
   73.300000  246.428400  140.340600   .1231  136.730100     2.22 391:37   391.62     1.77
   72.300000  246.933500  140.268400   .1273  136.503900     2.14 393:45   393.76     1.78
   71.300000  247.438600  140.195000   .1318  136.277700     2.07 395:49   395.83     1.80
   70.300000  247.943700  140.120300   .1365  136.051400     2.00 397:49   397.83     1.81
   69.300000  248.448800  140.044000   .1416  135.825200     1.93 399:45   399.76     1.82
   68.300000  248.953800  139.965900   .1470  135.598900     1.85 401:36   401.61     1.83
   67.300000  249.458900  139.885700   .1528  135.372700     1.78 403:23   403.39     1.84
   66.300000  249.964000  139.802900   .1589  135.146500     1.71 405: 6   405.10     1.85
   65.300000  250.469100  139.717200   .1654  134.920200     1.65 406:44   406.75     1.85
   64.300000  250.974200  139.627900   .1723  134.694000     1.58 408:19   408.33     1.85
   63.300000  251.479300  139.534200   .1796  134.467700     1.51 409:50   409.84     1.84
   62.300000  251.984400  139.434900   .1872  134.241500     1.45 411:17   411.30     1.83
   61.300000  252.489500  139.328300   .1951  134.015200      .28 411:34   411.58     1.81
   61.100000  252.590500  139.306000   .1968  133.970000     1.12 412:42   412.70     1.81
   60.300000  252.994600  139.215100   .1991  133.875900     1.38 414: 5   414.08     1.84
   59.300000  253.499700  139.098800   .2025  133.758200     1.36 415:26   415.44     1.87
   58.300000  254.004700  138.978200   .2065  133.640600     1.33 416:46   416.77     1.91
   57.300000  254.509800  138.852000   .2113  133.522900     1.30 418: 4   418.07     1.93
   56.300000  255.014900  138.717700   .2174  133.405300     1.25 419:19   419.32     1.95
   55.300000  255.520000  138.571100   .2255  133.287600     1.20 420:31   420.53     1.96
   54.300000  256.025100  138.406800   .2364  133.170000     1.14 421:39   421.66     1.95
   53.300000  256.530200  138.218400   .2517  133.052400      .75 422:24   422.41     1.91
   52.600000  256.883800  138.065900   .2670  132.970000      .32 422:43   422.73     1.87
   52.300000  257.035300  137.997400   .2551  132.938400     1.16 423:53   423.89     1.80
   51.300000  257.540400  137.785100   .2255  132.833200     1.29 425:10   425.18     1.59
   50.300000  258.045500  137.592400   .2053  132.727900     1.40 426:34   426.58     1.39
   49.300000  258.550600  137.414100   .1905  132.622600     1.50 428: 5   428.09     1.21
   48.300000  259.055600  137.246900   .1789  132.517400     1.60 429:40   429.68     1.05
   47.300000  259.560700  137.089000   .1694  132.412100     1.68 431:21   431.36      .89
   46.300000  260.065800  136.939600   .1611  132.306800     1.77 433: 7   433.13      .74
   45.300000  260.570900  136.799000   .1531  132.201600      .55 433:40   433.68      .60
   45.000000  260.722400  136.758700   .1507  132.170000     1.31 434:59   434.99      .56
   44.300000  261.076000  136.668500   .1469  132.085100     1.93 436:54   436.91      .64
   43.300000  261.581100  136.548100   .1413  131.963900     2.00 438:54   438.91      .76
   42.300000  262.086200  136.434500   .1365  131.842700     2.05 440:58   440.97      .89
   41.300000  262.591300  136.320800   .1340  131.721500     2.12 443: 5   443.09     1.02
   40.300000  263.096400  136.208900   .1279  131.600300     2.21 445:17   445.30     1.15
   39.300000  263.601500  136.096400   .1236  131.479100     1.98 447:16   447.28     1.28
   38.400000  264.056100  135.958400   .1290  131.370000      .21 447:29   447.49     1.36
   38.300000  264.106600  135.939700   .1299  131.356300     2.08 449:34   449.57     1.35
   37.300000  264.611700  135.783500   .1374  131.219000     2.03 451:35   451.60     1.33
   36.300000  265.116800  135.669300   .1365  131.081800     2.08 453:40   453.68     1.36
   35.300000  265.621800  135.582500   .1306  130.944500     2.20 455:52   455.87     1.41
   34.300000  266.126900  135.516100   .1224  130.807300     2.36 458:13   458.23     1.48
   33.300000  266.632000  135.465200   .1135  130.670000     2.46 460:41   460.69     1.57
   32.300000  267.137100  135.423900   .1126  130.571500     2.48 463:10   463.17     1.62
   31.300000  267.642200  135.388000   .1110  130.473000     2.52 465:41   465.69     1.68
   30.300000  268.147300  135.356900   .1091  130.374500     2.57 468:16   468.27     1.75
   29.300000  268.652400  135.330100   .1068  130.276100     2.63 470:54   470.90     1.82
   28.300000  269.157500  135.307000   .1042  130.177600     2.70 473:36   473.60     1.90
   27.300000  269.662600  135.287000   .1014  130.079100     2.78 476:22   476.38     1.98
   26.300000  270.167600  135.269700   .0985  129.980600     2.86 479:14   479.25     2.06
   25.300000  270.672700  135.254700   .0955  129.882100     2.96 482:12   482.20     2.14
   24.300000  271.177800  135.241500   .0925  129.783600     3.05 485:15   485.25     2.23
   23.300000  271.682900  135.230000   .0896  129.685200     3.15 488:24   488.40     2.31
   22.300000  272.188000  135.219900   .0867  129.586700     3.26 491:39   491.66     2.40
   21.300000  272.693100  135.211000   .0839  129.488200     3.38 495: 2   495.03     2.49
   20.300000  273.198200  135.203000   .0807  129.389700      .69 495:43   495.72     2.58
   20.100000  273.299200  135.201500   .0806  129.370000     2.85 498:34   498.58     2.60
   19.300000  273.703300  135.195200   .0752  129.598000     3.84 502:24   502.42     2.60
   18.300000  274.208400  135.185300   .0695  129.883000      .81 503:13   503.23     2.60
   18.100000  274.309400  135.182900   .0669  129.940000     3.28 506:30   506.51     2.60
   17.300000  274.713500  135.172800   .0686  129.876400     3.97 510:29   510.48     2.60
   16.300000  275.218500  135.160000   .0712  129.797000     3.82 514:17   514.30     2.60
   15.300000  275.723600  135.146900   .0744  129.717500     3.64 517:56   517.94     2.60
   14.300000  276.228700  135.133400   .0781  129.638100     3.46 521:24   521.40     2.60
   13.300000  276.733800  135.119500   .0825  129.558600     3.26 524:39   524.66     2.59
   12.300000  277.238900  135.104900   .0878  129.479200     3.06 527:43   527.73     2.59
   11.300000  277.744000  135.089000   .0935  129.399700     1.45 529:10   529.18     2.58
   10.800000  277.996600  135.080600   .0983  129.360000     1.55 530:43   530.72     2.58
   10.300000  278.249100  135.072800   .0813  129.322500     3.83 534:33   534.55     2.57
    9.300000  278.754200  135.060800   .0638  129.247500     4.66 539:12   539.21     2.56
    8.300000  279.259300  135.051500   .0554  129.172500     5.21 544:25   544.42     2.55
    7.300000  279.764400  135.043500   .0512  129.097500     5.69 550: 6   550.11     2.54
    6.300000  280.269400  135.036300   .0465  129.022500     4.31 554:25   554.42     2.54
    5.600000  280.623000  135.031900   .0438  128.970000     1.89 556:18   556.31     2.53
    5.300000  280.774500  135.030100   .0443  128.899200     6.74 563: 3   563.05     2.53
    4.300000  281.279600  135.024900   .0381  128.663400     7.51 570:33   570.56     2.52
    3.300000  281.784700  135.021000   .0359  128.427600     7.56 578: 7   578.12     2.52
    2.300000  282.289800  135.017700   .0376  128.191700     6.68 584:47   584.79     2.52
    1.300000  282.794900  135.014400   .0456  127.955800     4.55 589:20   589.34     2.51
     .300000  283.300000  135.010000   .0765  127.720000     4.55 593:53   593.89     2.51
  185  4      145.60
  155.000000  101.100000  145.600000   .1640  142.460000     1.21   0: 0      .00      .58
  154.300000  101.256600  145.423400   .1567  142.306700     1.83   1:49     1.83      .56
  153.300000  101.480400  145.216900   .1470  142.087700     1.96   3:47     3.79      .54
  152.300000  101.704200  145.030600   .1365  141.868700     2.14   5:55     5.93      .54
  151.300000  101.928000  144.875900   .1227  141.649700     2.44   8:22     8.38      .58
  150.300000  102.151700  144.765500   .1046  141.430800     2.92  11:17    11.30      .66
  149.300000  102.375500  144.698400   .0855  141.211800     3.59  14:53    14.89      .78
  148.300000  102.599300  144.660800   .0691  140.992800     4.49  19:23    19.39      .93
  147.300000  102.823100  144.640200   .0545  140.773800     1.03  20:25    20.42     1.10
  147.100000  102.867800  144.637600   .0533  140.730000     4.06  24:28    24.48     1.14
  146.300000  103.046800  144.627200   .0562  140.798600     4.76  29:14    29.24     1.18
  145.300000  103.270600  144.612800   .0605  140.884300     4.40  33:38    33.64     1.24
  144.300000  103.494400  144.596300   .0657  140.970000     4.03  37:40    37.67     1.30
  143.300000  103.718100  144.577000   .0721  141.055700     3.64  41:18    41.31     1.35
  142.300000  103.941900  144.553900   .0804  141.141400     3.24  44:32    44.55     1.40
  141.300000  104.165700  144.525100   .0913  141.227100     2.81  47:21    47.36     1.44
  140.300000  104.389500  144.487400   .1066  141.312900      .51  47:52    47.87     1.47
